Fonte	Tabela GDB	Descrição
SIA	TB_APA
SIA	TB_BPI
SIA	TB_CBO
SIA	TB_CFA
SIA	TB_CNS
SIA	TB_CRD
SIA	TB_ENCERRAMENTO
SIA	TB_EQUIPE
SIA	TB_FORNEC
SIA	TB_IPU
SIA	TB_MNT
SIA	TB_PRD
SIA	TB_RAS
SIA	TB_SRV
SIA	TB_SS
SIA	TB_UPS
SIA	TB_UPSHA
SIA	TB_UPSPRF
SIA	TB_VEPE
SIA	TB_VPA
